,id,title,description,is_premium,solution_link,acceptance_rate,frequency,url,discuss_count,accepted,submissions,companies,related_topics,likes,dislikes,rating,asked_by_faang,similar_questions
455,1742,Maximum Number of Balls in a Box,"You are working in a ball factory where you have `n` balls numbered from `lowLimit` up to `highLimit` inclusive (i.e., `n == highLimit - lowLimit + 1`), and an infinite number of boxes numbered from `1` to `infinity`.

Your job at this factory is to put each ball in the box with a number equal to the sum of digits of the ball's number. For example, the ball number `321` will be put in the box number `3 + 2 + 1 = 6` and the ball number `10` will be put in the box number `1 + 0 = 1`.

Given two integers `lowLimit` and `highLimit`, return the number of balls in the box with the most balls.


Example 1:
Input: lowLimit = 1, highLimit = 10
Output: 2
Explanation:
Box Number:  1 2 3 4 5 6 7 8 9 10 11 ...

Ball Count:  2 1 1 1 1 1 1 1 1 0  0  ...

Box 1 has the most number of balls with 2 balls.


Example 2:
Input: lowLimit = 5, highLimit = 15
Output: 2
Explanation:
Box Number:  1 2 3 4 5 6 7 8 9 10 11 ...

Ball Count:  1 1 1 1 2 2 1 1 1 0  0  ...

Boxes 5 and 6 have the most number of balls with 2 balls in each.


Example 3:
Input: lowLimit = 19, highLimit = 28
Output: 2
Explanation:
Box Number:  1 2 3 4 5 6 7 8 9 10 11 12 ...

Ball Count:  0 1 1 1 1 1 1 1 1 2  0  0  ...

Box 10 has the most number of balls with 2 balls.


Constraints:
`1 <= lowLimit <= highLimit <= 105`",0,,73.8,1.0,https://leetcode.com/problems/maximum-number-of-balls-in-a-box,203,19.2K,26K,"AppDynamics,Lucid",Array,148,24,86,0,
456,1748,Sum of Unique Elements,"You are given an integer array `nums`. The unique elements of an array are the elements that appear exactly once in the array.

Return the sum of all the unique elements of `nums`.


Example 1:
Input: nums = [1,2,3,2]
Output: 4
Explanation: The unique elements are [1,3], and the sum is 4.


Example 2:
Input: nums = [1,1,1,1,1]
Output: 0
Explanation: There are no unique elements, and the sum is 0.


Example 3:
Input: nums = [1,2,3,4,5]
Output: 15
Explanation: The unique elements are [1,2,3,4,5], and the sum is 15.


Constraints:
`1 <= nums.length <= 100`
`1 <= nums[i] <= 100`",0,,75.0,0.7,https://leetcode.com/problems/sum-of-unique-elements,425,24.9K,33.2K,Facebook,"Array,Hash Table",220,8,96,1,
457,1752,Check if Array Is Sorted and Rotated,"Given an array `nums`, return `true` if the array was originally sorted in non-decreasing order, then rotated some number of positions (including zero). Otherwise, return `false`.

There may be duplicates in the original array.

Note: An array `A` rotated by `x` positions results in an array `B` of the same length such that `A[i] == B[(i+x) % A.length]`, where `%` is the modulo operation.


Example 1:
Input: nums = [3,4,5,1,2]
Output: true
Explanation: [1,2,3,4,5] is the original sorted array.

You can rotate the array by x = 3 positions to begin on the the element of value 3: [3,4,5,1,2].


Example 2:
Input: nums = [2,1,3,4]
Output: false
Explanation: There is no sorted array once rotated that can make nums.


Example 3:
Input: nums = [1,2,3]
Output: true
Explanation: [1,2,3] is the original sorted array.

You can rotate the array by x = 0 positions (i.e. no rotation) to make nums.


Example 4:
Input: nums = [1,1,1]
Output: true
Explanation: [1,1,1] is the original sorted array.

You can rotate any number of positions to make nums.


Example 5:
Input: nums = [2,1]
Output: true
Explanation: [1,2] is the original sorted array.

You can rotate the array by x = 5 positions to begin on the element of value 2: [2,1].


Constraints:
`1 <= nums.length <= 100`
`1 <= nums[i] <= 100`",0,,61.3,3.4,https://leetcode.com/problems/check-if-array-is-sorted-and-rotated,197,19.7K,32.2K,SoundHound,Array,171,30,85,0,
458,1757,Recyclable and Low Fat Products,SQL Schema,1,,95.6,7.8,https://leetcode.com/problems/recyclable-and-low-fat-products,26,6.2K,6.5K,Facebook,,23,20,53,1,
459,1758,Minimum Changes To Make Alternating Binary String,"You are given a string `s` consisting only of the characters `'0'` and `'1'`. In one operation, you can change any `'0'` to `'1'` or vice versa.

The string is called alternating if no two adjacent characters are equal. For example, the string `""010""` is alternating, while the string `""0100""` is not.

Return the minimum number of operations needed to make `s` alternating.


Example 1:
Input: s = ""0100""
Output: 1
Explanation: If you change the last character to '1', s will be ""0101"", which is alternating.


Example 2:
Input: s = ""10""
Output: 0
Explanation: s is already alternating.


Example 3:
Input: s = ""1111""
Output: 2
Explanation: You need two operations to reach ""0101"" or ""1010"".


Constraints:
`1 <= s.length <= 104`
`s[i]` is either `'0'` or `'1'`.",0,,58.3,8.1,https://leetcode.com/problems/minimum-changes-to-make-alternating-binary-string,190,13.8K,23.6K,Tesla,"Array,Greedy",176,7,96,0,
460,1763,Longest Nice Substring,"A string `s` is nice if, for every letter of the alphabet that `s` contains, it appears both in uppercase and lowercase. For example, `""abABB""` is nice because `'A'` and `'a'` appear, and `'B'` and `'b'` appear. However, `""abA""` is not because `'b'` appears, but `'B'` does not.

Given a string `s`, return the longest substring of `s` that is nice. If there are multiple, return the substring of the earliest occurrence. If there are none, return an empty string.


Example 1:
Input: s = ""YazaAay""
Output: ""aAa""
Explanation: ""aAa"" is a nice string because 'A/a' is the only letter of the alphabet in s, and both 'A' and 'a' appear.

""aAa"" is the longest nice substring.


Example 2:
Input: s = ""Bb""
Output: ""Bb""
Explanation: ""Bb"" is a nice string because both 'B' and 'b' appear. The whole string is a substring.


Example 3:
Input: s = ""c""
Output: """"
Explanation: There are no nice substrings.


Example 4:
Input: s = ""dDzeE""
Output: ""dD""
Explanation: Both ""dD"" and ""eE"" are the longest nice substrings.

As there are multiple longest nice substrings, return ""dD"" since it occurs earlier.


Constraints:
`1 <= s.length <= 100`
`s` consists of uppercase and lowercase English letters.",0,,61.5,0.0,https://leetcode.com/problems/longest-nice-substring,124,8.7K,14.1K,Microsoft,String,131,133,50,0,
461,1768,Merge Strings Alternately,"You are given two strings `word1` and `word2`. Merge the strings by adding letters in alternating order, starting with `word1`. If a string is longer than the other, append the additional letters onto the end of the merged string.

Return the merged string.


Example 1:
Input: word1 = ""abc"", word2 = ""pqr""
Output: ""apbqcr""
Explanation: The merged string will be merged as so:
word1:  a   b   c
word2:    p   q   r
merged: a p b q c r

Example 2:
Input: word1 = ""ab"", word2 = ""pqrs""
Output: ""apbqrs""
Explanation: Notice that as word2 is longer, ""rs"" is appended to the end.

word1:  a   b 
word2:    p   q   r   s
merged: a p b q   r   s

Example 3:
Input: word1 = ""abcd"", word2 = ""pq""
Output: ""apbqcd""
Explanation: Notice that as word1 is longer, ""cd"" is appended to the end.

word1:  a   b   c   d
word2:    p   q 
merged: a p b q c   d

Constraints:
`1 <= word1.length, word2.length <= 100`
`word1` and `word2` consist of lowercase English letters.",0,,75.8,0.3,https://leetcode.com/problems/merge-strings-alternately,370,20.4K,26.9K,Uber,String,149,3,98,0,"[Zigzag Iterator, /problems/zigzag-iterator/, Medium]"
462,1773,Count Items Matching a Rule,"You are given an array `items`, where each `items[i] = [typei, colori, namei]` describes the type, color, and name of the `ith` item. You are also given a rule represented by two strings, `ruleKey` and `ruleValue`.

The `ith` item is said to match the rule if one of the following is true:
`ruleKey == ""type""` and `ruleValue == typei`.

`ruleKey == ""color""` and `ruleValue == colori`.

`ruleKey == ""name""` and `ruleValue == namei`.

Return the number of items that match the given rule.


Example 1:
Input: items = [[""phone"",""blue"",""pixel""],[""computer"",""silver"",""lenovo""],[""phone"",""gold"",""iphone""]], ruleKey = ""color"", ruleValue = ""silver""
Output: 1
Explanation: There is only one item matching the given rule, which is [""computer"",""silver"",""lenovo""].


Example 2:
Input: items = [[""phone"",""blue"",""pixel""],[""computer"",""silver"",""phone""],[""phone"",""gold"",""iphone""]], ruleKey = ""type"", ruleValue = ""phone""
Output: 2
Explanation: There are only two items matching the given rule, which are [""phone"",""blue"",""pixel""] and [""phone"",""gold"",""iphone""]. Note that the item [""computer"",""silver"",""phone""] does not match.


Constraints:
`1 <= items.length <= 104`
`1 <= typei.length, colori.length, namei.length, ruleValue.length <= 10`
`ruleKey` is equal to either `""type""`, `""color""`, or `""name""`.

All strings consist only of lowercase letters.",0,,85.2,1.3,https://leetcode.com/problems/count-items-matching-a-rule,465,28.8K,33.8K,Facebook,"Array,String",197,33,86,1,
463,1777,Product's Price for Each Store,SQL Schema,1,,86.9,0.8,https://leetcode.com/problems/products-price-for-each-store,62,2.3K,2.7K,Amazon,,21,3,88,1,
464,1779,Find Nearest Point That Has the Same X or Y Coordinate,"You are given two integers, `x` and `y`, which represent your current location on a Cartesian grid: `(x, y)`. You are also given an array `points` where each `points[i] = [ai, bi]` represents that a point exists at `(ai, bi)`. A point is valid if it shares the same x-coordinate or the same y-coordinate as your location.

Return the index (0-indexed) of the valid point with the smallest Manhattan distance from your current location. If there are multiple, return the valid point with the smallest index. If there are no valid points, return `-1`.

The Manhattan distance between two points `(x1, y1)` and `(x2, y2)` is `abs(x1 - x2) + abs(y1 - y2)`.


Example 1:
Input: x = 3, y = 4, points = [[1,2],[3,1],[2,4],[2,3],[4,4]]
Output: 2
Explanation: Of all the points, only [3,1], [2,4] and [4,4] are valid. Of the valid points, [2,4] and [4,4] have the smallest Manhattan distance from your current location, with a distance of 1. [2,4] has the smallest index, so return 2.


Example 2:
Input: x = 3, y = 4, points = [[3,4]]
Output: 0
Explanation: The answer is allowed to be on the same location as your current location.


Example 3:
Input: x = 3, y = 4, points = [[2,3]]
Output: -1
Explanation: There are no valid points.


Constraints:
`1 <= points.length <= 104`
`points[i].length == 2`
`1 <= x, y, ai, bi <= 104`",0,,67.5,0.0,https://leetcode.com/problems/find-nearest-point-that-has-the-same-x-or-y-coordinate,134,10.4K,15.4K,Amazon,Array,74,15,83,1,"[K Closest Points to Origin, /problems/k-closest-points-to-origin/, Medium]"
465,1784,Check if Binary String Has at Most One Segment of Ones,"Given a binary string `s` ​​​​​without leading zeros, return `true`​​​ if `s` contains at most one contiguous segment of ones. Otherwise, return `false`.


Example 1:
Input: s = ""1001""
Output: false
Explanation: The ones do not form a contiguous segment.


Example 2:
Input: s = ""110""
Output: true

Constraints:
`1 <= s.length <= 100`
`s[i]`​​​​ is either `'0'` or `'1'`.

`s[0]` is `'1'`.",0,,41.6,0.0,https://leetcode.com/problems/check-if-binary-string-has-at-most-one-segment-of-ones,171,12.9K,30.9K,Cisco,Greedy,70,195,26,0,
466,1789,Primary Department for Each Employee,SQL Schema,1,,78.1,0.0,https://leetcode.com/problems/primary-department-for-each-employee,65,1.5K,1.9K,,,15,7,68,0,
467,1790,Check if One String Swap Can Make Strings Equal,"You are given two strings `s1` and `s2` of equal length. A string swap is an operation where you choose two indices in a string (not necessarily different) and swap the characters at these indices.

Return `true` if it is possible to make both strings equal by performing at most one string swap on exactly one of the strings. Otherwise, return `false`.


Example 1:
Input: s1 = ""bank"", s2 = ""kanb""
Output: true
Explanation: For example, swap the first character with the last character of s2 to make ""bank"".


Example 2:
Input: s1 = ""attack"", s2 = ""defend""
Output: false
Explanation: It is impossible to make them equal with one string swap.


Example 3:
Input: s1 = ""kelb"", s2 = ""kelb""
Output: true
Explanation: The two strings are already equal, so no string swap operation is required.


Example 4:
Input: s1 = ""abcd"", s2 = ""dcba""
Output: false

Constraints:
`1 <= s1.length, s2.length <= 100`
`s1.length == s2.length`
`s1` and `s2` consist of only lowercase English letters.",0,,60.8,0.1,https://leetcode.com/problems/check-if-one-string-swap-can-make-strings-equal,244,17.3K,28.6K,Facebook,String,125,6,95,1,"[Buddy Strings, /problems/buddy-strings/, Easy]"
468,1795,Rearrange Products Table,SQL Schema,1,,90.6,0.0,https://leetcode.com/problems/rearrange-products-table,28,1.7K,1.9K,Amazon,,14,0,100,1,
469,1796,Second Largest Digit in a String,"Given an alphanumeric string `s`, return the second largest numerical digit that appears in `s`, or `-1` if it does not exist.

An alphanumeric string is a string consisting of lowercase English letters and digits.


Example 1:
Input: s = ""dfa12321afd""
Output: 2
Explanation: The digits that appear in s are [1, 2, 3]. The second largest digit is 2.


Example 2:
Input: s = ""abc1111""
Output: -1
Explanation: The digits that appear in s are [1]. There is no second largest digit. 

Constraints:
`1 <= s.length <= 500`
`s` consists of only lowercase English letters and/or digits.",0,,48.1,0.0,https://leetcode.com/problems/second-largest-digit-in-a-string,168,8.7K,18.1K,Softwire,String,61,35,64,0,
470,1800,Maximum Ascending Subarray Sum,"Given an array of positive integers `nums`, return the maximum possible sum of an ascending subarray in `nums`.

A subarray is defined as a contiguous sequence of numbers in an array.

A subarray `[numsl, numsl+1, ..., numsr-1, numsr]` is ascending if for all `i` where `l <= i < r`, `numsi  < numsi+1`. Note that a subarray of size `1` is ascending.


Example 1:
Input: nums = [10,20,30,5,10,50]
Output: 65
Explanation: [5,10,50] is the ascending subarray with the maximum sum of 65.


Example 2:
Input: nums = [10,20,30,40,50]
Output: 150
Explanation: [10,20,30,40,50] is the ascending subarray with the maximum sum of 150.


Example 3:
Input: nums = [12,17,15,13,10,11,12]
Output: 33
Explanation: [10,11,12] is the ascending subarray with the maximum sum of 33.


Example 4:
Input: nums = [100,10,1]
Output: 100

Constraints:
`1 <= nums.length <= 100`
`1 <= nums[i] <= 100`",0,,65.7,0.1,https://leetcode.com/problems/maximum-ascending-subarray-sum,160,12K,18.3K,tcs,Two Pointers,109,2,98,0,
471,1805,Number of Different Integers in a String,"You are given a string `word` that consists of digits and lowercase English letters.

You will replace every non-digit character with a space. For example, `""a123bc34d8ef34""` will become `"" 123  34 8  34""`. Notice that you are left with some integers that are separated by at least one space: `""123""`, `""34""`, `""8""`, and `""34""`.

Return the number of different integers after performing the replacement operations on `word`.

Two integers are considered different if their decimal representations without any leading zeros are different.


Example 1:
Input: word = ""a123bc34d8ef34""
Output: 3
Explanation: The three different integers are ""123"", ""34"", and ""8"". Notice that ""34"" is only counted once.


Example 2:
Input: word = ""leet1234code234""
Output: 2

Example 3:
Input: word = ""a1b01c001""
Output: 1
Explanation: The three integers ""1"", ""01"", and ""001"" all represent the same integer because
the leading zeros are ignored when comparing their decimal values.


Constraints:
`1 <= word.length <= 1000`
`word` consists of digits and lowercase English letters.",0,,50.5,0.0,https://leetcode.com/problems/number-of-different-integers-in-a-string,210,14.5K,28.8K,,,106,16,87,0,
472,1809,Ad-Free Sessions,SQL Schema,1,,71.5,0.0,https://leetcode.com/problems/ad-free-sessions,33,1K,1.4K,Amazon,,11,3,79,1,
473,1812,Determine Color of a Chessboard Square,"You are given `coordinates`, a string that represents the coordinates of a square of the chessboard. Below is a chessboard for your reference.

Return `true` if the square is white, and `false` if the square is black.

The coordinate will always represent a valid chessboard square. The coordinate will always have the letter first, and the number second.


Example 1:
Input: coordinates = ""a1""
Output: false
Explanation: From the chessboard above, the square with coordinates ""a1"" is black, so return false.


Example 2:
Input: coordinates = ""h3""
Output: true
Explanation: From the chessboard above, the square with coordinates ""h3"" is white, so return true.


Example 3:
Input: coordinates = ""c7""
Output: false

Constraints:
`coordinates.length == 2`
`'a' <= coordinates[0] <= 'h'`
`'1' <= coordinates[1] <= '8'`",0,,78.4,0.0,https://leetcode.com/problems/determine-color-of-a-chessboard-square,154,7.6K,9.8K,JPMorgan,String,67,3,96,0,
